rfid	dd_indiff_0	dd_indiff_2	dd_indiff_4	dd_indiff_8	dd_indiff_16	dd_indiff_24	dd_hyperbolic_k	dd_hyperbolic_lnk	dd_hyperbolic_b	dd_auc_trad	dd_auc_norm0	dd_quasi_h_k_beta	dd_quasi_h_s_delta	dd_expon_k
933000320046479	149.5844639	116.8827833	83.94177567	73.48767833	60.274292	29.71862472	0.139189153	-1.971921457	0.997229759	0.465880628	0.467174815	0.790144593	0.948391159	0.0806624
933000320046481	102.4187522	77.84154444	73.93189917	60.33773778	44.46274083	32.97222861	0.092166024	-2.384163721	0.682791681	0.369309668	0.540881909	0.566287605	0.960664788	0.127053837
933000320046482	181.5507958	153.8409528	95.55416	108.4910753	55.30383733	35.66265083	0.134080012	-2.009318551	1.210338639	0.558867482	0.461744725	1.048785428	0.939036227	0.058100629
933000320046483	139.1590778	94.50057861	83.39806944	79.52004667	52.02754556	30.43138583	0.133401969	-2.014388382	0.927727185	0.442616842	0.477098062	0.697553728	0.955370994	0.087640784
933000320046484	218.2705417	135.3292417	89.02486667	63.230544	47.71805133	39.19804633	0.301475574	-1.199066281	1.455136944	0.464978746	0.319542946	0.90371662	0.932910069	0.083259619
933000320046485	116.7422389	108.6790033	63.142001	63.36847833	41.06467733	35.99303067	0.114732048	-2.165155891	0.778281593	0.382285183	0.491191346	0.68087227	0.946896405	0.115306001
933000320046486	165.86453	125.6266556	88.95007694	44.86881389	26.57846028	24.06683067	0.239709378	-1.428328014	1.105763533	0.350576656	0.31704487	1.024813594	0.881520679	0.121245831
933000320046488	99.24445556	127.6043167	61.53678267	66.29130083	33.425886	21.6162375	0.084542915	-2.470496009	0.661629704	0.358523133	0.541878835	0.864377346	0.912731452	0.116997011
933000320046490	222.4818556	124.61072	112.8873056	87.97078333	39.701597	31.64307972	0.265766828	-1.325135942	1.48321237	0.495104169	0.333805312	0.976907311	0.932248442	0.072810055
933000320046491	175.2308133	160.8731944	95.469231	86.9934975	36.70995792	45.11275889	0.145381008	-1.928397341	1.168205422	0.49429905	0.423126824	1.10628182	0.922056763	0.068477874
933000320046492	205.5060944	154.7770792	172.3998467	81.58680292	39.44379833	20.20451875	0.155125003	-1.863524017	1.37004063	0.532819187	0.388907581	1.404531133	0.904833136	0.062307065
933000320046493	136.4184611	111.3112	96.77589278	64.50839417	48.79552528	37.94278367	0.116347451	-2.151174298	0.909456407	0.438487289	0.482142174	0.795321232	0.945290842	0.085133327
933000320046494	170.8096867	164.5122917	144.1634639	72.71769556	19.643897	16.329859	0.139317552	-1.970999403	1.138731244	0.441972624	0.388127248	1.490626616	0.875676006	0.078233091
933000320046495	141.32547	175.8963917	126.8182717	54.92627472	55.91259556	55.69826528	0.073838498	-2.605875036	0.9421698	0.520340151	0.552278528	1.241311814	0.917099582	0.058587063
933000320046496	142.5472028	140.537618	83.27258333	75.43020333	45.42998778	22.38069889	0.126022984	-2.071290973	0.950314685	0.438606696	0.461538376	0.978797738	0.920210485	0.086081945
933000320046497	154.3835547	105.9127875	77.72208167	37.59965444	25.54074033	27.78664056	0.269784853	-1.310130477	1.029223698	0.316790496	0.307795571	0.818303488	0.898312321	0.151770875
933000320046498	154.8448417	118.1276056	92.24735	66.64868528	23.156705	26.13624722	0.187875959	-1.671973328	1.032298944	0.377092456	0.365293851	0.926561027	0.910603738	0.105600575
933000320046500	164.5649958	103.8738892	120.3612583	87.234732	26.50869	32.51997667	0.158147293	-1.844228446	1.097099972	0.444153991	0.404843681	0.91161766	0.93272163	0.080423381
933000320046553	140.1278306	79.65105417	66.36558861	79.65256	37.63780222	20.52601417	0.205089521	-1.584308708	0.934185537	0.37768015	0.404288158	0.608325405	0.950694481	0.121831997
933000320046555	209.0949972	130.0086306	89.63322333	90.9960025	45.89840233	55.21188111	0.232935227	-1.456994859	1.393966648	0.520006302	0.373040705	0.852132494	0.953495208	0.064617471
933000320046561	120.8933194	103.7920722	65.57352028	58.57039139	40.11941556	33.55498611	0.135417363	-1.999393695	0.805955463	0.369943234	0.459012006	0.668094455	0.944897919	0.124061118
933000320046564	108.645875	103.1847194	87.23945028	54.68333361	52.26672208	24.33175694	0.088252182	-2.427556858	0.724305833	0.394526242	0.544695657	0.740380759	0.940687713	0.104533891
933000320046569	220.9007306	182.8784389	109.8806583	88.51790278	52.894504	39.35495417	0.187941219	-1.671626028	1.472671537	0.563328569	0.38252153	1.271920617	0.917693013	0.057902337
933000320046571	166.9768389	144.4525839	92.5184	51.97634722	39.20587667	22.1854425	0.194255196	-1.63858254	1.113178926	0.402134465	0.361248722	1.116218636	0.88859594	0.098883594
933000320046572	190.00605	124.7181361	110.4077	58.82638306	38.49763306	21.10997633	0.239098368	-1.43088023	1.266707	0.421123525	0.332455355	1.004386145	0.910882121	0.092708145
933000320046573	112.1670153	81.979976	59.35894611	84.09276056	33.10424	24.26148472	0.121497356	-2.107862782	0.747780102	0.366844508	0.490578055	0.59896061	0.951931168	0.124177132
933000320046575	173.4599533	128.4716767	114.9879431	81.96150444	51.02616639	36.73149133	0.145096253	-1.93035794	1.156399689	0.506186516	0.437726265	0.965171241	0.938770441	0.067059627
933000320046752	104.2287639	104.1650169	68.1103475	61.84959444	34.13121833	40.12067042	0.089388654	-2.414761521	0.694858426	0.367088843	0.528293001	0.674756658	0.946214106	0.119285808
933000320046753	195.3316806	97.14331611	83.43621722	59.36195778	36.36838472	23.51057583	0.36233729	-1.015179762	1.302211204	0.383635581	0.294603195	0.732179525	0.932950634	0.118659586
933000320046755	113.705475	75.1395775	54.75762139	53.62694133	41.17349889	40.24239194	0.159632955	-1.83487813	0.7580365	0.344549084	0.454528355	0.467608216	0.971910321	0.181135689
933000320046756	201.1251233	154.2394967	80.65845667	71.78006333	33.81549528	22.15803633	0.257574579	-1.356445973	1.340834156	0.428171104	0.319331889	1.130702299	0.893948334	0.092401556
933000320046757	77.19002056	88.27496167	61.14285667	105.5488778	52.89149233	54.636452	0.01191996	-4.429541008	0.514600137	0.475594313	0.924201684	0.596156515	0.979561029	0.070043321
933000320046758	124.2663861	97.23667778	86.13005267	95.14206361	62.63112194	45.81347333	0.066463628	-2.711100425	0.828442574	0.508968097	0.614367384	0.702921992	0.969078354	0.064725331
933000320046759	188.9694343	108.0686389	106.4473583	113.4645417	40.10586306	36.98226278	0.17782983	-1.726928199	1.259796229	0.520558887	0.413208799	0.880232396	0.948812534	0.064992681
933000320046760	172.704025	234.1119083	203.6840361	191.0149583	123.5686833	51.06933361	0.024763441	-3.698386877	1.151360167	0.99747125	0.866341636	1.768082866	0.947346963	0.015094576
933000320046761	146.52963	131.414075	123.5241107	49.419643	20.52149667	29.6844925	0.144306273	-1.935817345	0.9768642	0.37759942	0.386542388	1.170568435	0.883950494	0.097508669
933000320046762	120.029975	106.6973267	101.08358	78.76010278	42.03006708	41.40860967	0.077076226	-2.562960403	0.800199833	0.447530822	0.559273826	0.803081722	0.948036844	0.078787053
933000320046763	183.6773337	185.7746583	157.7812167	184.9113139	48.28063067	39.10227533	0.064255976	-2.744880542	1.224515558	0.744636758	0.608107226	1.496554135	0.935417765	0.034870001
933000320046764	233.2415367	165.5462972	131.7132339	80.64038667	59.31176333	43.79339792	0.202616667	-1.596439424	1.554943578	0.581384403	0.373894212	1.200580449	0.928792824	0.054243433
933000320046766	166.89452	103.6670881	100.5997056	53.93493444	31.75601722	24.62388861	0.235209581	-1.44727833	1.112630133	0.375605864	0.33758376	0.841488766	0.919664096	0.110961815
933000320046767	214.7378567	138.90409	129.4339042	93.83148667	27.020071	28.07023917	0.215373848	-1.535379931	1.431585711	0.492299498	0.343884054	1.161910255	0.915395835	0.071020148
933000320046768	131.1375036	104.5098528	74.88208	76.08423694	32.92303806	26.30690833	0.142373272	-1.949302997	0.874250024	0.386089114	0.441623223	0.752766087	0.935969218	0.107086976
933000320046769	124.99019	132.5133333	78.25514667	74.15626833	33.91036278	13.73922333	0.117638139	-2.140141983	0.833267933	0.387766584	0.465356422	0.973611811	0.907257729	0.101410338
933000320046770	109.5995694	96.23780833	58.31490167	48.12593139	27.65262139	18.97400194	0.165268777	-1.800182181	0.730663796	0.295247905	0.404081749	0.676757629	0.916552387	0.17453353
933000320046771	194.5988417	143.7132197	126.7781161	58.66124333	40.16710028	22.08655944	0.20460185	-1.586689383	1.297325611	0.451113925	0.347726061	1.192539763	0.899275542	0.081452845
933000320046772	159.8713133	111.69067	90.669839	60.30711917	37.59764667	30.83595306	0.199707962	-1.61089917	1.065808756	0.400341631	0.375622389	0.819832451	0.930179849	0.101964959
933000320046774	277.5491767	163.2132594	133.492125	138.0297028	79.71279333	22.49464028	0.223703919	-1.497431893	1.850327844	0.711197554	0.384362996	1.245118897	0.941374114	0.042350213
933000320046775	221.1542125	164.4249533	128.4425639	97.13377917	62.96089944	34.53327583	0.172788523	-1.75568684	1.474361417	0.59998744	0.406947329	1.204021348	0.931463841	0.052468887
933000320046876	105.9142933	70.88359056	50.77519417	42.82108133	35.2319825		0.2071819	-1.574158126	0.706095289			0.473127806	0.949229545	0.243691913
933000320046877	109.5895306	71.27651267	66.26519972	48.06720389	29.15393722	25.11378639	0.176513622	-1.734357229	0.73059687	0.298063339	0.407972374	0.532241791	0.945243521	0.190763234
933000320046878	131.5445806	93.0108075	95.24395833	56.70717361	46.47654194	34.02882167	0.132970909	-2.017624903	0.87696387	0.40318576	0.459751847	0.701701204	0.948796008	0.101123321
933000320046880	197.4348278	177.8700372	150.5652633	97.89271917	50.0945575	35.54569778	0.122239316	-2.101774549	1.316232185	0.593101738	0.45060571	1.39827654	0.916969275	0.051690121
933000320046881	140.3286083	98.28875333	108.1790667	62.33346889	63.45129917	35.16572583	0.113848722	-2.17288471	0.935524056	0.467699285	0.499932933	0.752225527	0.955351072	0.07739228
933000320046882	154.6039083	109.3726906	70.1432225	69.21663306	42.59520633	27.36400333	0.20420717	-1.588620261	1.030692722	0.402582339	0.390593947	0.735696984	0.940238582	0.106541447
933000320046883	114.0819333	79.84329889	63.81520889	43.21641278	43.16079733	19.05230528	0.179895667	-1.715378222	0.760546222	0.318335621	0.418561833	0.555055783	0.944882684	0.18144296
933000320046884	94.88406417	98.24177133	52.04039533	43.16441133	40.08678917	18.56090167	0.119909717	-2.121016179	0.632560428	0.305948106	0.483666212	0.627588404	0.929025462	0.181586205
933000320046885	106.1863472	84.59570889	79.64292267	54.59599528	17.61222667	22.21907278	0.137555451	-1.983728161	0.707908981	0.297682391	0.420509415	0.693700258	0.919806805	0.152678696
933000320046888	223.0189361	164.3767667	157.8263917	86.05335556	39.28217222	30.53709533	0.178564384	-1.722806051	1.486792907	0.549438205	0.369545888	1.389857955	0.907914917	0.059576394
933000320046889	246.7659278	149.7199889	159.783975	91.91104722	51.8021725	28.81663056	0.214895029	-1.537605609	1.645106185	0.585196671	0.355719695	1.268138094	0.923494172	0.055546188
933000320046890	113.3641528	88.91142722	94.27018611	77.03241	49.139558	30.59351389	0.078823248	-2.540547297	0.755761019	0.431022929	0.570316434	0.707428457	0.953767717	0.08756219
933000320046892	172.2472556	109.820425	106.9744	77.563668	51.09593667	34.98151222	0.171185692	-1.765006394	1.148315037	0.479690793	0.417734487	0.839639585	0.946257124	0.074729559
933000320046893	117.6959333	144.2588333	70.55230722	75.15112222	51.52760889	47.78711889	0.068374259	-2.682758855	0.784639556	0.464485167	0.591972663	0.854512412	0.945623983	0.075452856
933000320046894	212.6236667	113.7104944	113.434425	72.66649722	52.8050575	35.34642583	0.261821131	-1.340093716	1.417491111	0.494492521	0.348850527	0.87350459	0.943586737	0.073277434
933000320046895	160.1965733	143.6263833	60.93625633	59.80467278	29.842605	19.44633167	0.223293715	-1.499267268	1.067977156	0.362670087	0.339585997	1.065952175	0.875739024	0.11941768
933000320046896	230.64548	169.5578372	123.7895389	87.2781	54.50012389	39.636545	0.202140673	-1.598791425	1.537636533	0.572040428	0.372025779	1.225380588	0.924246577	0.05645857
933000320046897	138.2304806	115.8688556	78.19852733	42.97347167	35.52562	29.27189417	0.183394641	-1.696114938	0.921536537	0.351026983	0.380914884	0.827778874	0.912719583	0.128616102
933000320046898	140.1930833	127.0657303	78.93929694	108.9721389	29.01389472	39.9121125	0.104400146	-2.259524207	0.934620556	0.465759688	0.498340942	0.886006238	0.940562389	0.074979671
933000320046899	74.07736267	42.96293083	88.83111611	41.75123694	12.83391633	14.663805	0.101641747	-2.286300937	0.493849084	0.232869596	0.471539997	0.50841574	0.930195933	0.216093043
933000320046900	133.1658611	123.9752583	56.93254667	49.93343333	40.0928125	34.18291861	0.171190431	-1.764978711	0.887772407	0.363607998	0.409573439	0.757036624	0.927706506	0.130323614
933000320046986	98.93425389	70.42180167	63.315473	43.22404233	25.51363533	26.71348333	0.15693098	-1.851949191	0.659561693	0.277786541	0.421168397	0.515525546	0.9430458	0.21200677
933000320047076	90.55077778	94.6868	40.45812767	37.77382917	30.26223056	15.88102028	0.150498428	-1.893802642	0.603671852	0.259323239	0.429576497	0.617673596	0.908591619	0.231405626
933000320047079	97.06601667	53.91786833	60.80856167	119.8693528	52.00194639	14.63318639	0.058364492	-2.84104758	0.647106778	0.439192187	0.678701262	0.550329277	0.969303807	0.090740736
933000320047080	142.3112889	113.5197556	130.8825158	93.10065556	79.60537722	54.97646917	0.056993348	-2.864820719	0.948741926	0.604819771	0.63749662	0.882156486	0.965885435	0.045187067
933000320047081	160.7527278	119.1340042	137.4389142	97.96349333	47.86441833	51.24049667	0.094156196	-2.362800219	1.071684852	0.55194327	0.515023861	0.978690613	0.948969933	0.054418949
933000320047082	107.7755033	83.9396675	72.43600433	64.07270639	44.64615133	16.00218967	0.114154249	-2.170204686	0.718503356	0.36071585	0.502037808	0.631481898	0.944817931	0.12804267
933000320047083	163.7694139	144.1684833	137.2536967	94.70487	49.56249639	33.95277708	0.100008314	-2.302501959	1.091796093	0.545668825	0.499790051	1.149235949	0.930149112	0.058141233
933000320047086	88.87066933	89.62619611	76.799307	43.43184733	30.765982	24.43365167	0.090375117	-2.403786303	0.592471129	0.306381814	0.517125306	0.671580998	0.926649407	0.156134819
933000320047087	75.65658028	73.09555933	89.85006333	57.62402533	41.38531944	55.24239933	0.024182597	-3.722122057	0.504377202	0.385887276	0.765076761	0.547416949	0.974286667	0.105947197
933000320047088	194.3227722	200.3963	140.7050667	65.72761722	36.13196889	29.7658075	0.145869412	-1.925043494	1.295485148	0.50547646	0.390183138	1.744810154	0.861749663	0.066153476
933000320047089	65.818168	63.37389933	45.997185	29.246295	15.959424		0.125527827	-2.075227814	0.438787787			0.509587274	0.893403019	0.318267145
933000320047091	115.3603858	192.4204028	78.54727833	86.94731861	85.4711	39.53013278	0.036514269	-3.310052177	0.769069239	0.583171186	0.758281773	1.112796126	0.939652578	0.051234725
933000320047092	108.2824672	112.2533497	64.44314139	53.134835	47.0859025	36.17112056	0.096403312	-2.339214724	0.721883115	0.379527584	0.525746587	0.683193283	0.946484051	0.118419716
933000320047095	128.7482481	161.8469667	91.31192633	77.58705861	45.04600028	21.290074	0.088055173	-2.429791691	0.858321654	0.454841281	0.529919382	1.163051044	0.905304422	0.078631068
933000320047097	107.2298897	95.43620306	85.12224861	69.97858472	39.03170194	30.67131528	0.083856939	-2.478643034	0.714865931	0.39118873	0.547219713	0.713057233	0.945097871	0.10265887
933000320047098	166.4307233	142.1105111	82.59375367	57.74388967	29.716115	26.15481917	0.20709883	-1.574559161	1.109538156	0.385345706	0.347302798	1.083681841	0.887130216	0.105097438
933000320047099	136.8682033	103.5561583	82.56604633	57.16996639	23.94927528	22.91215767	0.186133811	-1.681289449	0.912454689	0.338317025	0.370776795	0.806417891	0.913833209	0.128111911
933000320047226	133.9328322	127.8402306	146.1160278	94.38814306	79.83928333	34.87660583	0.050119899	-2.993337167	0.892885548	0.603475257	0.675870786	1.040673646	0.949704764	0.048119964
933000320047227	143.972725	189.2355653	121.5784736	82.60298944	37.38733194	21.97211611	0.087549396	-2.435552115	0.959818167	0.491606759	0.512187387	1.515308805	0.883147705	0.068142231
933000320047228	102.6436233	158.8342961	94.57838	90.62606944	63.922625	65.56940433	0.021632516	-3.833557748	0.684290822	0.56151733	0.820582875	0.956675868	0.956172681	0.049074165
933000320047229	149.0524028	134.0844194	71.96628472	63.06630778	44.57367056	29.34768778	0.164225167	-1.806516826	0.993682685	0.412638349	0.415261688	0.878852366	0.924549187	0.0985619
933000320047231	278.323175	161.7799571	119.3874861	139.0983425	41.88927167	15.26613833	0.275257976	-1.290046525	1.855487833	0.608559536	0.327978187	1.267564233	0.924277408	0.056304771
933000320047233	228.8987133	159.1414861	131.0677333	77.79837722	49.13293233	30.53880194	0.219459304	-1.516588467	1.525991422	0.533998282	0.34993531	1.233573613	0.915112058	0.064011668
933000320047234	123.6238972	75.35942917	55.51405167	50.24062333	36.20475083	27.01715972	0.230026991	-1.469558625	0.824159315	0.316676471	0.384241815	0.502101487	0.954666903	0.197357389
933000320047237	95.13102083	83.68518167	67.20935722	58.7139475	29.45309611	13.39940694	0.112811874	-2.182033683	0.634206806	0.307120983	0.484259992	0.639940648	0.929025055	0.157579422
933000320047238	97.12725389	50.69036556	97.16239	59.92614333	28.53102417	55.97533861	0.071168805	-2.642700689	0.647515026	0.361583767	0.55841757	0.489071646	0.977606896	0.124057034
933000320047241	177.6582167	174.3077375	164.9263958	113.8972178	75.35390778	56.04912444	0.066796362	-2.706106668	1.184388111	0.703184429	0.593711152	1.31507186	0.943598746	0.034927016
933000320047242	181.0363028	162.3689889	145.7225033	81.58364067	51.477816	37.95854472	0.117482668	-2.141464466	1.206908685	0.554472317	0.459415301	1.273473907	0.920300323	0.05655418
933000320047243	157.0283	92.25839278	67.12342433	45.63698967	29.96126467	33.66380767	0.306233638	-1.183406946	1.046855333	0.33085629	0.316047767	0.623646372	0.938018065	0.161743173
933000320047244	177.1010583	132.0917	79.39606639	84.2287875	33.83557306	29.96859306	0.207246859	-1.573844643	1.180673722	0.437612316	0.370646274	0.920527646	0.926027237	0.087999371
933000320047246	233.66317	206.26905	181.5011033	123.6038194	90.96317533	49.28090556	0.101320708	-2.289464465	1.557754467	0.793654589	0.509486319	1.540765041	0.937353454	0.029320252
933000320047247	95.21083	92.382875	104.7899378	87.49092444	47.27262583	34.57995667	0.040521234	-3.205929152	0.634738867	0.454386881	0.71586428	0.765774606	0.953334578	0.076127784
933000320047249	130.4754389	105.8671106	81.40309125	48.43412528	22.91777944	24.692655	0.179764007	-1.716110362	0.869836259	0.321982372	0.370164349	0.828465806	0.904259678	0.137490814
933000320047250	158.5582267	109.1006367	63.10721625	57.54441694	38.10260278	24.63061467	0.258051389	-1.354596531	1.057054844	0.365191925	0.345480584	0.722269094	0.930474252	0.130680369
933000320047351	107.5894529	86.78051701	108.1565217	62.44816165	50.69571884	45.31568269	0.061486042	-2.788945084	0.717263019	0.435315973	0.606912613	0.690173536	0.960654817	0.082961495
933000320047352	162.7179182	125.903523	130.3042384	65.65162618	40.47376878	21.3184674	0.146827265	-1.918498454	1.084786121	0.44678096	0.411860874	1.069900503	0.914658798	0.080605049
933000320047354	165.5591941	130.9715527	128.8183519	118.2540251	96.30893473	72.51837927	0.054307037	-2.913101463	1.103727961	0.717785139	0.650327947	0.944528514	0.974425031	0.030091226
933000320047355	216.9690876	166.0277971	220.5375878	67.54169754	43.23306891	40.22867166	0.133387774	-2.014494795	1.446460584	0.589629686	0.407636193	1.590961105	0.904442832	0.050457768
933000320047356	153.0730022	197.2847987	148.3679915	102.8881198	58.13286253	33.31944772	0.063948779	-2.749672847	1.020486681	0.613448885	0.601133651	1.499303919	0.914385927	0.047849707
933000320047357	162.5933528	88.96456256	112.9416101	70.30348897	57.08710689	46.1864537	0.154306166	-1.868816558	1.083955685	0.484058587	0.446566768	0.719115097	0.963026228	0.072020212
933000320047359	194.9241077	158.7591132	125.7604508	108.7212179	35.70611955	26.82425523	0.148915363	-1.904377167	1.299494051	0.537499159	0.413621869	1.251932067	0.917552565	0.061893785
933000320047363	124.2450246	112.8051814	98.47838834	86.98931224	55.18066409	56.61316544	0.060233889	-2.809520147	0.828300164	0.509756778	0.615425181	0.780478069	0.963563934	0.061487997
933000320047367	160.2325431	133.4035426	128.6624673	141.7179821	99.48796073	74.88630698	0.039581845	-3.229384717	1.068216954	0.766328843	0.717390639	0.988073282	0.97559953	0.025539941
933000320047370	171.8005106	126.5583808	75.75767116	75.82469917	47.18950123	32.70018005	0.201096134	-1.603972206	1.145336737	0.448737559	0.391795307	0.830585172	0.939296098	0.086814847
933000320047372	201.9559988	120.7927853	127.7690372	84.22158912	74.21484051	55.65792727	0.160293248	-1.83075034	1.346373325	0.596813514	0.443274909	0.893511584	0.962004534	0.048727004
933000320047373	174.4834107	179.800571	88.39393469	60.30207888	46.69598524	32.22564544	0.16236706	-1.817895702	1.163222738	0.462097026	0.39725584	1.345313052	0.877767575	0.079104607
933000320047374	228.2659772	98.33258758	131.638867	95.50246316	57.06456649	56.19533772	0.240662313	-1.424360517	1.521773181	0.576155671	0.378608112	0.838235628	0.963373844	0.053020757
933000320047526	145.1720009	72.10820342	86.4928304	78.20093124	57.05092362	33.14149724	0.160353455	-1.830374806	0.967813339	0.446401629	0.461247651	0.600617502	0.968028592	0.088820135
933000320047527	160.7106367	136.9898379	81.19049929	67.39637131	39.55483251	30.83110685	0.176085979	-1.736782887	1.071404245	0.422889757	0.394706068	0.943087509	0.9197111	0.092462005
933000320047531	183.5381242	188.2360169	83.34203922	104.4035461	109.9472967	60.02269662	0.084177198	-2.4748312	1.223587495	0.710035198	0.580289682	1.031869201	0.964378509	0.033754205
933000320047532	163.2076379	69.90535443	124.7812487	81.68211715	57.60968813	47.38536539	0.143432603	-1.941890022	1.088050919	0.504964934	0.464100462	0.691929479	0.969237326	0.065860956
933000320047533	183.5321925	115.0485438	98.54185734	71.20154572	45.70005572	16.99782977	0.232645795	-1.458238174	1.22354795	0.436126636	0.356444254	0.889579208	0.927446574	0.090529406
933000320047534	183.2889935	143.8355928	119.0844607	113.5454554	100.0063898	52.26049672	0.085436688	-2.459979665	1.221926624	0.699605389	0.57254288	0.994937456	0.965211845	0.035798982
933000320047535	197.5451996	113.7986196	103.9296047	92.34918067	28.84363727	31.22912276	0.237962665	-1.435641486	1.316967997	0.457414424	0.347323872	0.911083179	0.932566051	0.080813518
933000320047537	187.2276308	155.4717746	114.13981	74.14911746	30.75933349	24.41338214	0.183505305	-1.695511704	1.248184205	0.452559309	0.362574135	1.247512756	0.895101575	0.079872776
933000320047538	91.40248412	64.61144631	39.16191785	70.44258693	34.15225596	25.69249018	0.115759212	-2.156243005	0.609349894	0.315765183	0.518200112	0.434478064	0.966825256	0.222162922
933000320047539	111.0866543	92.55026471	115.8665228	113.0768525	86.7882282	38.60813596	0.028627021	-3.553404225	0.740577695	0.603051732	0.814299075	0.807353087	0.969963513	0.04736213
933000320047540	228.212592	275.2775279	213.6028577	127.9392765	71.96554645	37.16673708	0.082575416	-2.49404327	1.52141728	0.808778667	0.531595557	2.197357918	0.900973985	0.030450262
933000320047542	101.5572282	101.1657372	91.77973914	77.80113583	69.95174019	61.19859339	0.02884113	-3.545952787	0.677048188	0.514011953	0.759195522	0.674091413	0.977416722	0.059269941
933000320047543	206.3691707	108.4335313	95.43840099	88.67058836	40.38906436	28.91932554	0.279850079	-1.273501251	1.375794471	0.466767995	0.339271603	0.835137972	0.941074308	0.081594241
933000320047544	152.0468211	112.6230788	109.6868959	66.67448553	50.23364076	25.93521464	0.141524165	-1.955284803	1.013645474	0.447780712	0.441752786	0.879342179	0.935070811	0.082946925
933000320047545	179.2934121	217.8944301	101.0734995	149.0691164	70.6487129	70.88479387	0.061524489	-2.788319983	1.195289414	0.739290652	0.618503472	1.320668272	0.947914849	0.030390011
933000320047546	157.2827173	93.88370697	112.098718	64.57882206	41.88301795	29.79424873	0.173984795	-1.748787368	1.048551449	0.423072321	0.403482654	0.790859701	0.940513851	0.090961946
933000320047549	259.3568917	143.6003423	155.8525887	120.7168597	86.30005071	32.36978533	0.19188215	-1.650873897	1.729045945	0.710637791	0.410999947	1.177247675	0.948364509	0.039883308
933000320047626	115.5733107	91.30891467	69.36049033	85.03365542	42.69238278	22.41282333	0.104247495	-2.260987451	0.770488738	0.402129139	0.521914363	0.669928849	0.949906002	0.102926672
933000320047632	89.77276389	110.5718358	86.94029139	84.3869	50.8083225	29.42097167	0.037920028	-3.272275869	0.598485093	0.445058105	0.743641087	0.795563324	0.947105862	0.080537515
933000320047633	92.50635333	88.96814694	88.90189028	89.73160444	38.28330278	23.17879056	0.052491123	-2.947111215	0.616709022	0.409588758	0.664152369	0.733051179	0.946105827	0.092093274
933000320047634	118.1225861	71.07031389	94.31937667	59.36396556	30.62162278	25.97863667	0.139344608	-1.97080522	0.787483907	0.346747963	0.440323871	0.634682801	0.943839362	0.127558235
933000320047635	195.4752367	88.42905861	82.78268556	86.43001467	51.64285533	41.39736611	0.289912013	-1.238177805	1.303168244	0.477220502	0.366200223	0.657198	0.965635039	0.07994689
933000320047636	108.5362503	52.96367194	47.61926867	51.736217	26.20390933	16.44671167	0.27382327	-1.295272381	0.723575002	0.261988007	0.36207443	0.407681334	0.953410311	0.292530095
933000320047638	56.72323583	40.42409583	43.65772233	39.06432833	22.23915056	22.650745	0.0782341	-2.548049662	0.378154906	0.214290764	0.566674557	0.312089413	0.966504712	0.415472027
933000320047639	148.2487897	116.3587533	78.62959722	52.07924583	23.81324833	25.23676278	0.21289075	-1.546976155	0.988325265	0.339106556	0.343112301	0.891074419	0.899021723	0.128810475
933000320047640	63.71983944	57.80392222	68.28171133	58.98650333	30.64069667	22.91215767	0.042819155	-3.150769728	0.42479893	0.298573901	0.702859352	0.490115795	0.955412905	0.184202504
933000320047645	194.3277917	103.0873422	103.3049853	48.18139625	25.96131958	9.336166667	0.344007113	-1.067092944	1.295518611	0.345705842	0.266847454	0.916247654	0.896421708	0.124280125
933000320047646	186.10293	150.0462528	92.03653333	90.78568778	41.83706944	26.65084067	0.181295165	-1.707628832	1.2406862	0.485644189	0.391431926	1.06512297	0.921291429	0.074253679
933000320047649	125.85755	81.358368	116.7422389	61.28591083	24.69145033	23.76867567	0.131242446	-2.03070893	0.839050333	0.360867437	0.430090333	0.784093492	0.928247815	0.108683947
933000320047677	205.615847	149.3630906	148.0192086	116.2467437	64.68321967	50.5443423	0.118694703	-2.131200606	1.370772313	0.65708979	0.479357354	1.16218901	0.946881673	0.041660574
933000320047679	128.3117862	95.81921501	66.8340478	50.40328689	45.37974486	32.30987533	0.170002903	-1.771939763	0.855411908	0.365319317	0.427068309	0.616027703	0.950589573	0.135746027
933000320047684	149.3775639	125.265274	93.4999271	103.3494861	65.3256209	53.6775757	0.081555748	-2.506468472	0.995850426	0.566061133	0.568419833	0.840617305	0.96360714	0.052704903
933000320047685	174.8363458	136.1629613	103.7593654	114.4583414	77.10297678	52.09203694	0.096929571	-2.333770639	1.165575639	0.630661771	0.541073226	0.931719927	0.962494175	0.044126531
933000320047686	142.9582969	117.1192942	107.2270271	63.23292327	39.24875769	30.99826167	0.131530735	-2.028514731	0.953055313	0.421182948	0.441929175	0.907888232	0.927052342	0.088851126
933000320047688	200.7352585	116.5995602	103.0582405	81.93106987	51.34583126	34.87710758	0.232224996	-1.460048566	1.338235057	0.495825167	0.370506784	0.864866141	0.944944877	0.072670293
933000320047689	193.8177302	134.8793452	128.0976524	92.53211376	52.55589452	40.52377287	0.153572853	-1.873580209	1.292118202	0.551556752	0.426862459	1.040863564	0.939798751	0.058055213
933000320047690	138.2188825	123.774049	124.72122	81.71130102	108.7662987	42.4239874	0.049011438	-3.015701584	0.921459217	0.636117996	0.690337656	0.892051625	0.966940312	0.042860824
